PPO,SAC,TD3,seed
3.2736715831753824,14.515051364556166,-7.24684335868049,34931
1.2707398175555864,18.133631831368184,-3.2240848387624284,4296
2.365103305281973,33.86005764141788,0.0,75660
4.529098020558267,0.8011029366514958,0.47576679694057017,11636
1.2410532915023214,4.581294531313688,0.2661375578707157,823
