Date,Close,Returns,Returns_5d,Returns_20d,SMA_5,SMA_20,SMA_60,RSI,MACD,BB_middle,BB_upper,BB_lower,Volatility_20,VIX,Fed_Rate,Price_SMA20_ratio
2015-06-04,2095.84,-0.008623177094419732,-0.01176448398945662,0.007542725284234386,2107.726,2113.886,,38.25989960959311,-0.6741434263585688,2113.886,2138.871570909712,2088.900429090288,0.005982788316112477,15.0,4.5,0.9914631157971623
2015-06-05,2092.83,-0.0014361783342240475,-0.00690902016238093,0.002313218390804561,2104.814,2114.1274999999996,,36.27936857562422,-2.1417015630959213,2114.1274999999996,2138.1337613542914,2090.1212386457078,0.005941105730100841,15.0,4.5,0.9899261042675999
2015-06-08,2079.28,-0.00647448669982742,-0.015366547806774489,-0.017399933840555604,2098.324,2112.2864999999997,,28.49017580144819,-4.348002649564023,2112.2864999999997,2140.8673167354114,2083.705683264588,0.005215618627243978,15.0,4.5,0.9843740420629495
2015-06-09,2080.15,0.00041841406640763523,-0.013959992415623734,-0.011960120266181429,2092.434,2111.0274999999997,,29.36645317638944,-5.95763452472238,2111.0274999999997,2142.924570563397,2079.1304294366023,0.005125412360282464,15.0,4.5,0.9853732364926561
2015-06-10,2105.2,0.012042400788404573,-0.004195698344898857,0.002896451846488013,2090.66,2111.3315000000002,,42.55104249332662,-5.152558249992126,2111.3315000000002,2142.864549179018,2079.7984508209825,0.005812270780128041,15.0,4.5,0.9970959084350324
2015-06-11,2108.86,0.001738552156564932,0.006212306282922242,0.0049464374213716855,2093.264,2111.8505,,42.00291332847784,-4.171116060388613,2111.8505,2142.8297551811524,2080.8712448188476,0.005821609542787119,15.0,4.5,0.9985839433236396
2015-06-12,2094.11,-0.006994300238043261,0.0006116120277328552,-0.012724529725142486,2093.52,2110.501,,39.1540498336616,-4.531283962432553,2110.501,2142.128409099005,2078.8735909009956,0.005478222853987587,15.0,4.5,0.9922335976149739
2015-06-15,2084.43,-0.004622488789987278,0.00247681889884932,-0.018042803371130622,2094.55,2108.586,,42.6837391754867,-5.534021960188511,2108.586,2141.698871976413,2075.4731280235865,0.005538303882548034,15.0,4.5,0.9885439816066312
2015-06-16,2096.29,0.005689804886707783,0.007759055837319284,-0.015456509487131287,2097.778,2106.9404999999997,,39.353120839533304,-5.310480255180664,2106.9404999999997,2138.994064035352,2074.8869359646474,0.0056673082213534514,15.0,4.5,0.9949450399762121
2015-06-17,2100.44,0.001979687924857698,-0.0022610678320348354,-0.01287226893125859,2096.826,2105.571,,42.12156407278368,-4.74376831814925,2105.571,2136.174308317893,2074.9676916821068,0.0057004843253364865,15.0,4.5,0.9975631313311212
2015-06-18,2121.24,0.009902687056045245,0.005870470301489794,-0.002168544346967116,2099.302,2105.3405,,55.071402416697126,-2.586443942205733,2105.3405,2135.364661831502,2075.3163381684976,0.006166295860360474,15.0,4.5,1.007551985058949
2015-06-19,2109.99,-0.005303501725405946,0.0075831737587803705,-0.009775579354427077,2102.478,2104.299,,49.393559180259224,-1.7641932893475314,2104.299,2131.9532844496302,2076.6447155503697,0.006244154010419261,15.0,4.5,1.0027044635767064
2015-06-22,2122.85,0.006094815615239835,0.018431897449182832,-0.0015098350940236926,2110.162,2104.1385,,54.296646993968466,-0.07400610218701331,2104.1385,2131.2937676095703,2076.9832323904297,0.00639637900625928,15.0,4.5,1.0088927130984962
2015-06-23,2124.2,0.0006359375368019116,0.013313997586211768,0.009504799923961693,2115.7439999999997,2105.1385,,53.35275038061813,1.3587503105709402,2105.1385,2133.737913519935,2076.539086480065,0.005926353340973156,15.0,4.5,1.0090547486543047
2015-06-24,2108.58,-0.0073533565577629245,0.003875378492125492,-0.007016783770037893,2117.372,2104.3935,,54.29071803852883,1.2197560435229207,2104.3935,2131.7295508255465,2077.0574491744537,0.005803667979816456,15.0,4.5,1.0019894093001143
2015-06-25,2102.31,-0.002973565148109092,-0.008924025569949534,-0.008713734033072629,2113.5860000000002,2103.4695,,53.12417611389403,0.5967861073058884,2103.4695,2129.6988676108135,2077.240132389187,0.005830560517375801,15.0,4.5,0.9994487678571046
2015-06-26,2101.49,-0.0003900471386237836,-0.004028455111161677,-0.002799671631734113,2111.886,2103.1745,,57.98978343765722,0.03649016175313591,2103.1745,2129.350870602029,2076.9981293979713,0.005663280110529473,15.0,4.5,0.9991990678852372
2015-06-29,2057.64,-0.020866147352592623,-0.030718138351744084,-0.02561406998053739,2098.844,2100.47,,43.81491454635375,-3.9009096834720367,2100.47,2133.2647974051088,2067.675202594891,0.007285632820765876,15.0,4.5,0.9796093255319048
2015-06-30,2063.11,0.0026583853346553443,-0.02875906223519431,-0.02203735305271126,2086.626,2098.1454999999996,,37.04045815629057,-6.504959024506206,2098.1454999999996,2134.601575069509,2061.68942493049,0.007338539507865872,15.0,4.5,0.9833016823666426
2015-07-01,2077.42,0.0069361304050681305,-0.014777717705754534,-0.017336228223284955,2080.3940000000002,2096.313,,40.91539528432733,-7.329499573470457,2096.313,2133.0818690406213,2059.544130959379,0.007525990845450816,15.0,4.5,0.9909875099758481
2015-07-02,2076.78,-0.0003080744384861278,-0.012143784693979365,-0.009094205664554544,2075.2879999999996,2095.3599999999997,,44.54791417605238,-7.943034196465305,2095.3599999999997,2133.1542111969547,2057.5657888030446,0.007300090302825646,15.0,4.5,0.9911327886377522
2015-07-06,2068.76,-0.003861747512976854,-0.015574663691000024,-0.01150117305275622,2068.742,2094.1565,,45.018121701532515,-8.972976887455843,2094.1565,2133.778668847888,2054.534331152112,0.007337715236309972,15.0,4.5,0.9878726828677801
2015-07-07,2081.34,0.006080937373112327,0.011518049804630781,0.0009907275595397724,2073.482,2094.2595,,45.26868789163877,-8.674123133816465,2094.2595,2133.72925522973,2054.7897447702703,0.007341486275371506,15.0,4.5,0.9938309937235572
2015-07-08,2046.68,-0.016652733335255188,-0.007963705279892985,-0.01609018580390842,2070.196,2092.5860000000002,,35.74005305039786,-11.106028333856557,2092.5860000000002,2137.091614737446,2048.0803852625545,0.008237228209498595,15.0,4.5,0.9780625503563533
2015-07-09,2051.31,0.002262200246252455,-0.012568474357616766,-0.02559851795553858,2064.9740000000006,2089.8914999999997,,29.710439273486955,-12.515458010994735,2089.8914999999997,2137.592211359586,2042.1907886404133,0.007709453152763649,15.0,4.5,0.9815389937707294
2015-07-10,2076.62,0.012338456888524973,-7.704234439864788e-05,-0.015287880655899477,2064.942,2088.2794999999996,,41.048339503192246,-11.4580543903935,2088.2794999999996,2135.457344253644,2041.1016557463556,0.00827088150905867,15.0,4.5,0.9944166956578371
2015-07-13,2099.6,0.011066059269389639,0.014907480809760232,0.0026216387868831514,2071.11,2088.5539999999996,,44.08427052058419,-8.665865748721444,2088.5539999999996,2135.938118325381,2041.1698816746184,0.00853353818850943,15.0,4.5,1.0052888266235875
2015-07-14,2108.95,0.004453229186511587,0.013265492423150338,0.011763407742164445,2076.632,2089.78,,46.27157596205564,-5.633628314377347,2089.78,2137.9767188225837,2041.5832811774164,0.008506785018998956,15.0,4.5,1.009173214405344
2015-07-15,2107.4,-0.0007349628962278754,0.02966755916899566,0.0052998392397998195,2088.7760000000003,2090.3355,,49.690191136315946,-3.317389545995411,2090.3355,2139.1008895708837,2041.5701104291165,0.008426164112092654,15.0,4.5,1.0081635220757625
2015-07-16,2124.29,0.008014615165606864,0.03557726525976079,0.01135476376378275,2103.372,2091.528,,55.466030040783856,-0.1175171257987131,2091.528,2142.4524359088205,2040.603564091179,0.008595895591739447,15.0,4.5,1.0156641460214735
2015-07-17,2126.64,0.0011062519712468077,0.024087218653388698,0.0025456808281949517,2113.3759999999997,2091.798,,56.20711782417695,2.5783090396062107,2091.798,2143.4379639610133,2040.1580360389864,0.008315318269699433,15.0,4.5,1.01665648403909
2015-07-20,2128.28,0.0007711695444458933,0.01365974471327891,0.00866828752742932,2119.112,2092.7125,,72.02269609677032,4.791867328290209,2092.7125,2146.319292921872,2039.1057070781283,0.008215590714255901,15.0,4.5,1.0169958845278557
2015-07-21,2119.21,-0.0042616573007311365,0.004864980203418856,-0.0017146760251548487,2121.1639999999998,2092.5305,,67.10574460300037,5.747995704572077,2092.5305,2145.7296398723506,2039.3313601276493,0.008168241058277535,15.0,4.5,1.0127498738967007
2015-07-22,2114.15,-0.002387682202330099,0.0032029989560595773,-0.004731192919687266,2122.514,2092.028,2102.2943333333333,61.86906223744591,6.027948185083005,2092.028,2144.1464899405596,2039.90951005944,0.0081827686398825,15.0,4.5,1.0105744282581306
2015-07-23,2102.15,-0.005676040016082129,-0.010422305805704468,-0.0030494455984595437,2118.0860000000002,2091.7065,2102.0841666666665,57.637425492203,5.221324650610313,2091.7065,2143.4732230137174,2039.939776986282,0.00811395608387883,15.0,4.5,1.0049928132842731
2015-07-24,2079.65,-0.010703327545608099,-0.022095888349697113,-0.010778619708796455,2108.688,2090.5735,2101.6308333333336,53.01545107160654,2.734980574876772,2090.5735,2142.354965603052,2038.792034396948,0.008434722763562514,15.0,4.5,0.9947748787593452
2015-07-27,2067.64,-0.0057750102180655905,-0.028492491589452662,-0.016107618879937502,2096.56,2088.8810000000003,2101.333,46.194444444444365,-0.20224034571083394,2088.8810000000003,2141.368101533315,2036.3938984666859,0.008516320885784034,15.0,4.5,0.9898313977675126
2015-07-28,2093.25,0.012386102029366963,-0.012249847820650195,0.017306234326704528,2091.368,2090.6615,2101.0823333333333,63.62094179584671,-0.45821411146198443,2090.6615,2141.060830937498,2040.2621690625026,0.007582647578174898,15.0,4.5,1.0012381248710036
2015-07-29,2108.57,0.007318762689597635,-0.002639358607478104,0.022034695193179354,2090.252,2092.9345000000003,2100.9836666666665,65.76194670777365,0.5685667172110698,2092.9345000000003,2142.1894506889257,2043.679549311075,0.007710522746205903,15.0,4.5,1.0074706112398644
2015-07-30,2108.63,2.845530383144279e-05,0.003082558333135088,0.015023442539303655,2091.548,2094.495,2101.3031666666666,60.23403030884333,1.3713315634113314,2094.495,2143.657853114072,2045.3321468859278,0.007589988160643926,15.0,4.5,1.0067486434677573
2015-07-31,2103.84,-0.0022716171163267296,0.011631764960450042,0.013029786496403073,2096.386,2095.848,2101.698,51.5340086830681,1.6025424080021367,2095.848,2144.444252227166,2047.2517477728338,0.0076173612793515606,15.0,4.5,1.0038132536328972
2015-08-03,2098.04,-0.002756863639820639,0.01470275289702272,0.014153405904986371,2102.4660000000003,2097.312,2101.865333333333,45.94875603416271,1.30274985139431,2097.312,2144.2066387239806,2050.417361276019,0.007586671395798883,15.0,4.5,1.0003471109687065
2015-08-04,2093.32,-0.0022497187851517886,3.3440821688879296e-05,0.005755907252058767,2102.4800000000005,2097.911,2101.4856666666665,44.89188796981575,0.6764992745484051,2097.911,2144.249376002255,2051.5726239977453,0.007505701560138718,15.0,4.5,0.9978116326193056
2015-08-05,2099.84,0.003114669520188018,-0.004140246707484252,0.02597377215783614,2100.734,2100.5690000000004,2101.3941666666665,40.4080031384858,0.6982516798739198,2100.5690000000004,2140.13831448005,2060.9996855199506,0.00636941822697073,15.0,4.5,0.999652951176562
2015-08-06,2083.56,-0.007752971654983343,-0.011889236139104642,0.015721660792371805,2095.7200000000003,2102.1815,2101.134833333333,34.76446456358762,-0.5913525801120159,2102.1815,2135.4209010174677,2068.9420989825326,0.006676268745916268,15.0,4.5,0.9911418210083192
2015-08-07,2077.57,-0.0028748872122712488,-0.012486691003118056,0.00045747416474872793,2090.4660000000003,2102.2290000000003,2100.7863333333335,32.60138612502577,-2.0728219851707763,2102.2290000000003,2135.3169688104304,2069.14103118957,0.006137536432115267,15.0,4.5,0.9882700695309597
2015-08-10,2104.18,0.012808232694927035,0.0029265409620407024,0.002181367879596108,2091.694,2102.458,2100.5043333333333,45.39719483064856,-1.087160442295044,2102.458,2135.532750808625,2069.383249191375,0.006312132015223852,15.0,4.5,1.0008190413316223
2015-08-11,2084.07,-0.009557167162504987,-0.0044188179542544725,-0.011797339908485083,2089.844,2101.214,2099.86,41.56572454015254,-1.9067457241749253,2101.214,2135.121715873964,2067.3062841260357,0.006578645445593403,15.0,4.5,0.9918409072088803
2015-08-12,2086.05,0.0009500640573494312,-0.006567167022249243,-0.010130967068425534,2087.0860000000002,2100.1465000000003,2099.1408333333334,45.216874628639346,-2.3691929310707565,2100.1465000000003,2134.5745236374237,2065.718476362577,0.006587242046893662,15.0,4.5,0.9932878492048054
2015-08-13,2083.39,-0.0012751372210638712,-8.159112288586012e-05,-0.019253491754892216,2087.052,2098.1015,2098.400166666667,51.259598545062566,-2.916703501361553,2098.1015,2131.3291139283047,2064.873886071696,0.006276294312437702,15.0,4.5,0.9929881847946821
2015-08-14,2091.54,0.0039118935964941315,0.006724201831947774,-0.01650490915246583,2089.846,2096.3465,2097.8283333333334,58.26417704011069,-2.6622835378984746,2096.3465,2126.821199963983,2065.8718000360172,0.0063555950018517144,15.0,4.5,0.9977072015527967
2015-08-17,2102.44,0.005211470973541132,-0.000826925453145555,-0.012141259608698163,2089.4980000000005,2095.0544999999997,2097.3553333333334,53.5376087458619,-1.5630965746390757,2095.0544999999997,2121.7904678690484,2068.318532130951,0.0064899670927500664,15.0,4.5,1.0035252066235032
2015-08-18,2096.92,-0.0026255208234241545,0.006165819766130731,-0.01051807041303121,2092.068,2093.9399999999996,2096.8696666666665,45.149471229910844,-1.124439021377384,2093.9399999999996,2118.1778850909946,2069.7021149090046,0.006451455358382678,15.0,4.5,1.001423154436135
2015-08-19,2079.61,-0.008254964424012301,-0.0030871743246806416,-0.016337535179622997,2090.7799999999997,2092.213,2096.4598333333333,39.434978884520156,-2.1488020321112344,2092.213,2115.281597110177,2069.1444028898236,0.00667105172702697,15.0,4.5,0.9939762347332705
2015-08-20,2035.73,-0.021100110116800797,-0.02287617776796469,-0.03159622291463504,2081.2480000000005,2088.8920000000003,2094.9973333333332,30.697727143909702,-6.427276732462815,2088.8920000000003,2122.605234384017,2055.1787656159836,0.008019424080339947,15.0,4.5,0.974550144287019
2015-08-21,1970.89,-0.031850982202944356,-0.057684768161259115,-0.05229726155843528,2057.118,2083.454,2092.499,23.000806896844594,-14.878534383935403,2083.454,2146.1082490347253,2020.799750965275,0.010343897468263651,15.0,4.5,0.9459724092780546
2015-08-24,1893.21,-0.03941366590728046,-0.09951770324004494,-0.0843618811785416,2015.2720000000002,2074.7325,2088.929333333333,17.559900139415717,-27.527029303078052,2074.7325,2180.4309704116786,1969.0340295883213,0.013217702734845743,15.0,4.5,0.9125079980190217
2015-08-25,1867.61,-0.013522007595565322,-0.10935562634721407,-0.10779410008360213,1969.4099999999999,2063.4505,2084.8606666666665,14.546120729137996,-39.165285672172104,2063.4505,2203.434674515325,1923.466325484675,0.012756516624954202,15.0,4.5,0.9050907690782987
2015-08-26,1940.51,0.03903384539598753,-0.0668875414140152,-0.07970330603205023,1941.5899999999997,2055.0475,2082.0425,31.380001561971213,-42.02186504200745,2055.0475,2203.545483239894,1906.5495167601061,0.01600551385924647,15.0,4.5,0.9442652785397904
2015-08-27,1987.66,0.024297736162143035,-0.023613151056377735,-0.05736900262255584,1931.976,2048.999,2079.9356666666667,39.429565708105045,-40.01979058769575,2048.999,2198.1606192908675,1899.837380709132,0.017203918339048392,15.0,4.5,0.970063919016066
2015-08-28,1988.87,0.0006087560246721413,0.009122782093368809,-0.054647691839683765,1935.5720000000001,2043.2505,2078.152833333333,35.582285128410334,-37.89862352989985,2043.2505,2192.374752321768,1894.126247678232,0.017220700677199618,15.0,4.5,0.973385299550887
2015-08-31,1972.18,-0.008391699809439435,0.04171222421178844,-0.059989323368477177,1951.366,2036.9575,2076.1420000000003,35.889222387570314,-37.13624337316605,2036.9575,2186.9664766963087,1886.9485233036912,0.017268313989492235,15.0,4.5,0.968198894675024
2015-09-01,1913.85,-0.029576407832956453,0.024758916476137927,-0.08573462251351927,1960.614,2027.984,2073.3848333333335,30.985822180999065,-40.76883734298235,2027.984,2185.1001442875604,1870.8678557124397,0.018262734372333608,15.0,4.5,0.9437204632778168
2015-09-02,1948.86,0.018292969668469272,0.004302992512277726,-0.07190071624504735,1962.284,2020.435,2071.1966666666663,36.135787455943294,-40.35746410175011,2020.435,2177.5227179694266,1863.3472820305733,0.018892160276826095,15.0,4.5,0.9645744604503486
2015-09-03,1951.13,0.0011647835144650287,-0.018378394695269806,-0.0635594847280615,1954.9779999999998,2013.8134999999997,2068.628833333333,35.35229193181583,-39.39416638737475,2013.8134999999997,2170.8620342715494,1856.76496572845,0.018893079224544945,15.0,4.5,0.9688732347856445
2015-09-04,1921.22,-0.015329578244401953,-0.03401428952118535,-0.07525618872047635,1941.4479999999999,2005.9959999999999,2065.5015,31.81617499498296,-40.57649249278006,2005.9959999999999,2165.2320372330464,1846.7599627669533,0.01908922759154441,15.0,4.5,0.957738699379261
2015-09-08,1969.41,0.025083020164270664,-0.001404537111217019,-0.06404870305772303,1940.8939999999998,1999.2575000000002,2063.4231666666665,38.214688430042344,-37.196189669462,1999.2575000000002,2152.2843904989886,1846.2306095010117,0.019831843782456775,15.0,4.5,0.9850707075001593
2015-09-09,1942.04,-0.013897563229596788,0.014729472006688171,-0.06815030205319406,1946.532,1992.1560000000002,2061.05,37.51701359272634,-36.3072778885778,1992.1560000000002,2141.7546876384877,1842.5573123615125,0.01992953401402598,15.0,4.5,0.9748433355620744
2015-09-10,1952.29,0.005277955139955992,0.0017600032839710789,-0.0641211859734907,1947.218,1985.468,2058.65,41.93660610746038,-34.379415064368686,1985.468,2129.238667325285,1841.697332674715,0.020001865135989495,15.0,4.5,0.9832895821035644
2015-09-11,1961.05,0.0044870382986135215,0.00508423323919982,-0.05872160277240457,1949.202,1979.3509999999999,2056.3268333333335,48.93349518772217,-31.778389603072355,1979.3509999999999,2115.80356710474,1842.89843289526,0.020071182718237494,15.0,4.5,0.990754040086877
2015-09-14,1953.03,-0.0040896458529868784,0.016557187620366287,-0.06622393069221721,1955.5639999999999,1972.4255,2053.5233333333335,57.636725731501784,-30.018174331651153,1972.4255,2098.5740022086015,1846.2769977913983,0.02000938340573138,15.0,4.5,0.9901666754967424
2015-09-15,1978.09,0.012831344116577714,0.004407411356700752,-0.05914556420159445,1957.3,1966.208,2051.325,64.12354264675801,-26.297912516929273,1966.208,2076.6559225889305,1855.7600774110695,0.020249670749125783,15.0,4.5,1.0060431042900853
2015-09-16,1995.31,0.008705367298757816,0.027429919054190455,-0.04845678423592703,1967.9539999999997,1961.1275,2049.1993333333335,58.16837586453612,-21.709810952495445,1961.1275,2054.24779794558,1868.0072020544203,0.020414084591952462,15.0,4.5,1.0174300243099952
2015-09-17,1990.2,-0.0025610055580335134,0.019418221678131786,-0.04299363823024516,1975.536,1956.657,2046.966,50.43285616905248,-18.275374559249713,1956.657,2032.8789777947752,1880.4350222052246,0.020366051209650342,15.0,4.5,1.0171430148462404
2015-09-18,1958.03,-0.016164204602552523,-0.0015399913311746616,-0.038168126421480264,1974.932,1952.7720000000002,2044.4568333333334,45.246022937476894,-17.942578244778133,1952.7720000000002,2019.3325910272333,1886.211408972767,0.02015115560184804,15.0,4.5,1.002692582646617
2015-09-21,1966.97,0.004565813598361723,0.007137627174185868,-0.0019889491549502925,1977.7199999999998,1952.5759999999998,2042.2011666666665,49.17722118694924,-16.764204172245854,1952.5759999999998,2018.9347320712586,1886.217267928741,0.018894268657764793,15.0,4.5,1.0073718001245535
2015-09-22,1942.74,-0.01231843902042229,-0.01787077433281592,0.026161915476888398,1970.65,1955.0525000000002,2039.5553333333335,55.113093341828616,-17.582809053626534,1955.0525000000002,2015.5178884030915,1894.587111596909,0.016765680220454406,15.0,4.5,0.9937022151579048
2015-09-23,1938.76,-0.002048652933485662,-0.028341460725401002,0.03809681892900563,1959.3400000000001,1958.61,2037.574,47.991888022904426,-18.34128513956739,1958.61,2003.8751575078488,1913.344842492151,0.016420055408446405,15.0,4.5,0.9898652615885756
2015-09-24,1932.24,-0.0033629742722152134,-0.029122701236056647,-0.004261766236710929,1947.748,1958.1965,2035.3928333333336,46.306651546552985,-19.246629250893648,1958.1965,2004.3011545315496,1912.0918454684504,0.013935955629942636,15.0,4.5,0.9867446908418026
2015-09-25,1931.34,-0.0004657806483666649,-0.01363104753246891,-0.028334825875652836,1942.4099999999999,1955.3805,2032.9581666666668,52.231827805222274,-19.808404503346992,1955.3805,2000.7824769914998,1909.9785230085001,0.012697234667335855,15.0,4.5,0.9877054619292767
2015-09-28,1881.77,-0.02566611782492978,-0.04331535305571521,-0.05384967343265268,1925.3700000000001,1950.0255000000002,2029.708,30.789127575624704,-23.97710700024527,1950.0255000000002,2003.3661160937709,1896.6848839062295,0.013794731380839469,15.0,4.5,0.9649976372103851
2015-09-29,1884.09,0.0012328818080848958,-0.03018932023842613,-0.04466630834913654,1913.64,1945.6209999999999,2026.6301666666666,35.73011573504061,-26.784869845390403,1945.6209999999999,2005.4162245584866,1885.825775441513,0.01375255393762647,15.0,4.5,0.9683746217788562
2015-09-30,1920.03,0.0190755218699743,-0.0096608141286183,0.003229093189121457,1909.8939999999998,1945.9299999999998,2023.9416666666666,42.94832560986273,-25.812434811297408,1945.9299999999998,2005.0944815212983,1886.7655184787013,0.01293214950926077,15.0,4.5,0.9866901687111048
2015-10-01,1923.82,0.001973927490716232,-0.0043576367324970056,-0.012848537093480328,1908.2099999999998,1944.6779999999999,2021.894,41.681190508111,-24.454060527477623,1944.6779999999999,2004.635858042566,1884.7201419574337,0.012228894473832654,15.0,4.5,0.9892743168791954
2015-10-02,1951.36,0.014315268580220586,0.010365859972868652,0.00011788040776350428,1912.214,1944.6895,2020.2281666666668,49.65678819515803,-20.914205341835668,1944.6895,2004.65265657398,1884.7263434260199,0.012672859782609482,15.0,4.5,1.0034301105652084
2015-10-05,1987.05,0.01828980813381431,0.055947326187578694,0.034264685980782916,1933.2699999999998,1947.9810000000002,2018.7353333333333,51.764335223692505,-15.055410477394389,1947.9810000000002,2009.7205561677388,1886.2414438322617,0.012750451926562443,15.0,4.5,1.020056150444999
2015-10-06,1979.92,-0.0035882338139452408,0.05086275071785318,0.005336623658862338,1952.4360000000001,1948.5065,2016.7406666666664,46.84411270147237,-10.862389880155206,1948.5065,2011.1857930719536,1885.8272069280463,0.011545395526110546,15.0,4.5,1.016121834851462
2015-10-07,1995.83,0.008035678209220576,0.03947854981432575,0.027697678729583286,1967.596,1951.196,2014.8553333333332,51.10552566468992,-6.184298074567323,1951.196,2017.2331909249856,1885.1588090750142,0.011158061603550491,15.0,4.5,1.0228752006461679
2015-10-08,2013.43,0.008818386335509576,0.04657920179642594,0.03131706867319917,1985.518,1954.2530000000002,2013.2891666666667,61.5387819711739,-1.0446614966897414,1954.2530000000002,2025.923729869312,1882.5822701306884,0.011250089019435265,15.0,4.5,1.0302811355540966
2015-10-09,2014.89,0.0007251307470337309,0.032556780911774386,0.0274546798908748,1998.2240000000002,1956.9450000000002,2011.4658333333332,60.301831627827006,3.1104915087319114,1956.9450000000002,2033.5643647365434,1880.325635263457,0.011230768793416186,15.0,4.5,1.02960992771897
2015-10-12,2017.46,0.0012755038736604885,0.01530409400870636,0.03298976462215131,2004.306,1960.1665,2009.6461666666664,67.71287692015932,6.535520313449979,1960.1665,2041.373422514096,1878.959577485904,0.011156188021322606,15.0,4.5,1.0292288945862507
2015-10-13,2003.69,-0.006825414134604912,0.012005535577195081,0.012941777168885116,2009.06,1961.4465,2007.5696666666665,64.70934710706359,8.046007037220988,1961.4465,2044.6260210816235,1878.2669789183765,0.010986969194801337,15.0,4.5,1.0215369116618782
